ID,name,latitude,longitude,mean_checkin_time,review,category
78,HK NOLA,29.9450835,-90.1261013,17.0,"Love it!! I go to this place whenever I am in town and have NEVER been disappointed. The food is organic, fresh and delicious. I love that they buy from local farmers and fishermen. They also grow a lot of their own veggies! You can't get much fresher than that. There's lots of variety so I haven't even come close to trying everything. My favorite breakfast item is Carly's breakfast. Avocado on sourdough toast with a fried egg and sweet potatoes. Sooo good! Highly recommend this place!",Restaurants
1024,Molly's At the Market,29.9601503,-90.0599888,7.0,"Cheap drinks, plenty of locals, a great respite if you're hanging in the quarter and don't want to end up on Bourbon or some shitty tourist trap. Oh, and the frozen irish coffee has been a lifesaver on more than one occasion!!!   Wish there were a few more bathrooms, but other than that, this is a great local dive that always feels like home.",Nightlife
2127,Lula Restaurant Distillery,29.9382426,-90.075573,17.0,"Food was good, drinks we're better, service was best. (April you are a rockstar). I just wish I had the good sense to go during happy hour.",Restaurants
1467,China Star II,29.9515452,-90.0724071,16.0,"This place is right around the corner from me and they do delivery, I get it frequently. The food is consistantly good and they are fast! Prices are good but I reccomend you stick with the specials for the best deal; if you start ordering soup and egg rolls seperately you can run up your bill quickly. If you are looking for delivery these are the guys but be carefull......the eat in experience is not so great - that it why I am only giving them 4 stars. Late night drunk trip and you are ok but don't bring a wife or girlfriend and expect fine dining, the inside is dumpy. If you want awesome dine in check out Hoshun around the corner on St. Charles.",Restaurants
1280,Tasty Treat Food Truck,29.9510658,-90.0715323,17.0,"Tasty Food Truck is a pretty good food truck turned restaurant.  Our food was hot, tasty and ready in a timely manner.  Great service.  While they were only 3-6 other tables we found ourselves being attended to by 3 different people to make sure we were ok and we never once felt neglected.      The only issue i had was that the prices were a little high, which seems to be a trend of restaurants that start as food trucks.  They're fairly new, so i'm sure they'll improve on the few areas they currently lack.   A welcome addition to the ponchartrain/gentilly area!",Restaurants
852,Symmetry Jewelers,29.9443752,-90.1343437,19.0,"Ahhhh!!! I LOVE this place! First and foremost, their collection is incredible and the staff...the staff is wonderful!  Nicole took my grandmothers wedding band & her engagement ring  and transformed it back to its original gorgeous luster. Looking down at the ring, I felt as if I was being transformed back in time and ecstatic at what it represents.  Their champagne  Saturday's was an added bonus and fit in perfectly with the celebration.",Shopping
3170,Kevin Stone Antiques,29.9225911,-90.0893986,18.5,"Let me say this, Kevin Stone Antiques is really the Louvre of New Orleans. I am transported each and every time I've been in. The owners are knowledgeable funny, intelligent, and completely engaging with their tales of going on ""The Find"".  It's a place that contains such a plethora of REAL Antiques I'm a bit afraid to breathe  whilst navigating my way through two floors of exquisite beauty. If you are a real collector and respect knowledgable, honest Antique dealers RUN to Kevin Stone Antiques in New Orleans you won't find better furniture or better dealers.",Shopping
2007,Krazy Korner,29.9584311,-90.0656443,5.0,"Fun spot! Live cover band is actually GOOD. Classic rock all night long. Bartenders weren't the friendliest, but the shot girls (at least a couple of them) were super sweet and lots of fun. If you're done walking the strip, park it here for some good tunes.",Nightlife
2769,Mr Ed's Oyster Bar - Mid-City,29.9764779,-90.0990402,17.0,Came in for lunch alone and was promptly sat. Service was friendly. I had a few questions about the menu. I placed my order pretty quickly. From the time I walked in the door to the time my entrée hit the table was just over 45 minutes. A little longer than it should have been for lunch service. I ordered the Lemon Chicken Angel Hair. No lemon whatsoever. Pasta was plain with no sauce. The entire dish needed seasoning and the chicken was dry and overcooked. I will say that the server was very sweet and polite. I won't come back for anything other than the oyster bar.,Restaurants
1579,Spotted Cat Food & Spirits,29.9685887977,-90.0523039121,17.0,"We found this place by accident after everywhere else has over an hour wait! And what a happy accident! The food was amazing! Our server was kind and laughed at all our jokes. They had a man playing the piano while we had our breakfast. The drinks from the bar were delish. We didn't take advantage of the bottomless mimosa but others around us were and the drinks kept coming!  I had the southern Bennie which was an amazing bacon biscuit cut in half topped with two perfectly fried pieces of chicken , egg and a creamy hollandaise sauce. The amount of food on my plate was so much and every bite was amazing   My husband got the shrimp and grits. The shrimp were perfectly grilled with a creamy grits and tomatoe sauce that gave it a nice zing with perfectly cooked eggs.   Our friends got the Havoes Ranchos and he added a side of steak. To our happy surprise he got a perfectly cooked $6 large piece of steak along with his huge plate.   Our other friend got the biscuits and gravy. It was a large bacon biscuit topped with a delish sausage gravy with two over easy eggs! Sooo good!   If I was a local and could access this place often, I would!",Restaurants
2262,Stuph'D Beignets & Burgers,30.0137092,-90.0507924,19.0,Awesome place the food is good and the strawberry lemonade is on point.. i am impress.. that creole beignet tho... wow.. im get with the owner because they have a new location and its open now...,Restaurants
2343,Allegro Bistro,29.949945,-90.075485,17.0,"An excellent restaurant that I have had the pleasure of dining at for years because I am often in 1100 Poydras downtown.  The food is always delicious and more than I can eat in one sitting.  When oysters are in season, they have one of the best fried oyster salads in town, but I'm partial to their loaded french fries and gumbo.  The environment is very friendly and comfortable, and lunches there are always long and enjoyable-possibly because of the great selection of wines and scotch.  I often take clients here for lunch meetings, because the hostess and waitstaff provide very personalized and attentive service, with quieter seating available for business.",Restaurants
